longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,income_cat,rooms_per_household,population_per_household,bedrooms_per_room,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
-117.11,32.69,34.0,1144.0,295.0,1271.0,302.0,2.09,2,3.7880794701986753,4.208609271523179,0.25786713286713286,0,0,0,1,91800.0
-117.77,33.54,28.0,3404.0,497.0,1134.0,466.0,7.2217,5,7.304721030042918,2.4334763948497855,0.14600470035252644,0,0,0,0,500001.0
-119.02,37.64,14.0,5919.0,1278.0,265.0,112.0,3.2431,3,52.848214285714285,2.3660714285714284,0.21591485048150025,1,0,0,0,221400.0
-117.93,33.69,26.0,2822.0,473.0,1258.0,469.0,6.4441,5,6.017057569296376,2.6823027718550105,0.16761162296243798,0,0,0,0,261000.0
-117.83,33.8,30.0,4713.0,758.0,2271.0,730.0,5.8622,4,6.456164383561644,3.110958904109589,0.16083174199023975,0,0,0,0,221000.0
-121.44,38.63,38.0,1673.0,399.0,1116.0,382.0,1.3302,1,4.37958115183246,2.9214659685863875,0.2384937238493724,1,0,0,0,62200.0
-118.48,33.99,46.0,2219.0,686.0,1107.0,590.0,2.5523,2,3.7610169491525425,1.876271186440678,0.30914826498422715,0,0,0,0,387500.0
-117.09,32.75,24.0,1245.0,376.0,1230.0,362.0,1.875,2,3.4392265193370166,3.3977900552486187,0.30200803212851407,0,0,0,1,95000.0
-118.34,34.06,52.0,2069.0,417.0,826.0,377.0,3.5481,3,5.4880636604774535,2.1909814323607426,0.2015466408893185,0,0,0,0,396000.0
-118.14,33.95,44.0,1812.0,338.0,822.0,314.0,6.7744,5,5.770700636942675,2.6178343949044587,0.18653421633554085,0,0,0,0,294100.0
-122.65,38.37,15.0,1848.0,280.0,786.0,282.0,5.7204,4,6.553191489361702,2.7872340425531914,0.15151515151515152,0,0,0,0,344100.0
-122.24,37.73,21.0,7031.0,1249.0,2930.0,1235.0,4.5213,4,5.693117408906883,2.3724696356275303,0.17764187171099416,0,0,1,0,228400.0
-118.39,34.06,39.0,3299.0,831.0,1649.0,759.0,3.3295,3,4.346508563899868,2.1725955204216074,0.25189451348893604,0,0,0,0,500001.0
-117.23,33.38,18.0,3339.0,704.0,1727.0,652.0,2.8393,2,5.121165644171779,2.6487730061349692,0.21084156933213538,0,0,0,0,173200.0
-122.48,37.75,52.0,2074.0,401.0,1136.0,409.0,4.7703,4,5.070904645476773,2.7775061124694376,0.19334619093539054,0,0,1,0,331000.0
-118.08,33.88,27.0,923.0,186.0,1014.0,204.0,3.825,3,4.5245098039215685,4.970588235294118,0.20151679306608883,0,0,0,0,159500.0
-117.27,32.85,34.0,2105.0,444.0,780.0,406.0,2.3187,2,5.184729064039409,1.9211822660098523,0.21092636579572446,0,0,0,1,488900.0
-118.16,33.78,14.0,1709.0,558.0,1939.0,520.0,1.9808,2,3.2865384615384614,3.728846153846154,0.3265067290813341,0,0,0,1,139100.0
-122.13,37.4,29.0,6027.0,1195.0,2687.0,1171.0,5.1335,4,5.146883005977797,2.294619982920581,0.19827443172390907,0,0,1,0,461200.0
-120.85,37.77,20.0,651.0,157.0,421.0,151.0,2.0833,2,4.311258278145695,2.7880794701986753,0.2411674347158218,1,0,0,0,77300.0
-122.44,37.8,52.0,3161.0,472.0,842.0,410.0,7.9761,5,7.709756097560976,2.053658536585366,0.14931983549509648,0,0,1,0,500001.0
-117.9,34.09,34.0,1562.0,272.0,825.0,266.0,4.125,3,5.87218045112782,3.101503759398496,0.17413572343149808,0,0,0,0,220800.0
-117.24,33.77,9.0,6907.0,1379.0,3665.0,1290.0,2.8401,2,5.354263565891473,2.8410852713178296,0.19965252642246994,1,0,0,0,104200.0
-118.37,34.06,52.0,1608.0,289.0,630.0,252.0,5.5596,4,6.380952380952381,2.5,0.17972636815920398,0,0,0,0,500001.0
-118.27,34.68,19.0,552.0,129.0,314.0,106.0,3.2125,3,5.2075471698113205,2.9622641509433962,0.23369565217391305,1,0,0,0,185400.0
-118.06,33.73,16.0,4392.0,602.0,1490.0,578.0,10.5424,5,7.598615916955017,2.577854671280277,0.13706739526411657,0,0,0,0,500001.0
-121.29,38.76,12.0,1198.0,174.0,443.0,170.0,6.0097,5,7.047058823529412,2.6058823529411765,0.14524207011686144,1,0,0,0,187500.0
-119.69,36.83,8.0,943.0,189.0,475.0,155.0,4.9327,4,6.083870967741936,3.064516129032258,0.20042417815482502,1,0,0,0,89500.0
-119.73,36.56,32.0,1513.0,272.0,1038.0,272.0,3.0469,3,5.5625,3.8161764705882355,0.1797752808988764,1,0,0,0,82700.0
-120.19,38.07,43.0,102.0,19.0,44.0,13.0,0.4999,1,7.846153846153846,3.3846153846153846,0.18627450980392157,1,0,0,0,162500.0
-121.05,39.11,7.0,2767.0,423.0,1143.0,382.0,3.6333,3,7.2434554973821985,2.992146596858639,0.15287314781351644,1,0,0,0,170200.0
-120.82,37.51,17.0,1664.0,253.0,736.0,254.0,4.4083,3,6.551181102362205,2.8976377952755907,0.15204326923076922,1,0,0,0,165800.0
-122.53,39.5,25.0,1231.0,240.0,658.0,211.0,2.4861,2,5.834123222748815,3.118483412322275,0.19496344435418358,1,0,0,0,71900.0
-122.31,38.01,18.0,4123.0,874.0,1895.0,772.0,3.2759,3,5.340673575129534,2.454663212435233,0.2119815668202765,0,0,1,0,195000.0
-121.84,36.61,21.0,2876.0,802.0,2487.0,795.0,2.2007,2,3.617610062893082,3.128301886792453,0.27885952712100137,0,0,0,0,112800.0
-117.9,33.76,26.0,2678.0,702.0,3262.0,685.0,3.6953,3,3.9094890510948903,4.762043795620438,0.2621359223300971,0,0,0,0,176800.0
-118.41,34.0,35.0,684.0,161.0,381.0,159.0,2.8393,2,4.30188679245283,2.3962264150943398,0.23538011695906433,0,0,0,0,272000.0
-118.43,33.96,13.0,1860.0,345.0,800.0,355.0,5.8864,4,5.23943661971831,2.2535211267605635,0.18548387096774194,0,0,0,0,500001.0
-122.44,37.76,30.0,5089.0,1210.0,1935.0,1139.0,4.6053,4,4.467954345917471,1.6988586479367866,0.2377677343289448,0,0,1,0,386100.0
-118.01,34.1,27.0,2424.0,542.0,1713.0,557.0,3.8085,3,4.351885098743267,3.0754039497307,0.2235973597359736,1,0,0,0,181400.0
-118.17,34.1,37.0,299.0,89.0,318.0,92.0,1.3125,1,3.25,3.4565217391304346,0.2976588628762542,0,0,0,0,145800.0
-118.2,33.8,52.0,1009.0,216.0,614.0,231.0,4.0074,3,4.367965367965368,2.658008658008658,0.21407333994053518,0,0,0,1,200800.0
-121.89,36.59,18.0,2700.0,937.0,1042.0,744.0,3.1364,3,3.629032258064516,1.4005376344086022,0.34703703703703703,0,0,0,1,150000.0
-117.12,34.1,40.0,96.0,14.0,46.0,14.0,3.2708,3,6.857142857142857,3.2857142857142856,0.14583333333333334,1,0,0,0,162500.0
-117.95,33.8,34.0,1654.0,285.0,905.0,292.0,4.6389,4,5.664383561643835,3.0993150684931505,0.17230955259975816,0,0,0,0,214600.0
-122.26,37.87,52.0,2773.0,998.0,1721.0,949.0,1.1859,1,2.922023182297155,1.8134878819810327,0.3598990263252795,0,0,1,0,241700.0
-121.63,39.15,16.0,1547.0,418.0,940.0,400.0,1.5613,2,3.8675,2.35,0.27020038784744665,1,0,0,0,72500.0
-116.45,32.65,22.0,2680.0,643.0,1644.0,516.0,2.1949,2,5.1937984496124034,3.186046511627907,0.23992537313432835,1,0,0,0,127100.0
-124.08,40.99,18.0,3297.0,662.0,1554.0,578.0,2.6847,2,5.704152249134948,2.688581314878893,0.2007885956930543,0,0,0,1,111300.0
-120.91,39.39,16.0,352.0,105.0,226.0,82.0,1.6094,2,4.2926829268292686,2.7560975609756095,0.29829545454545453,1,0,0,0,79500.0
-117.7,33.63,23.0,3038.0,473.0,1501.0,436.0,5.5584,4,6.967889908256881,3.4426605504587156,0.15569453587886767,0,0,0,0,241700.0
-117.8,33.89,25.0,3121.0,381.0,1278.0,389.0,7.0217,5,8.023136246786633,3.2853470437017993,0.12207625760974047,0,0,0,0,357900.0
-116.88,34.08,52.0,3419.0,777.0,710.0,265.0,3.9028,3,12.90188679245283,2.6792452830188678,0.22725943258262649,1,0,0,0,128600.0
-118.42,34.04,52.0,1358.0,272.0,574.0,267.0,5.6454,4,5.086142322097379,2.149812734082397,0.20029455081001474,0,0,0,0,500001.0
-120.48,39.78,11.0,513.0,104.0,204.0,86.0,2.375,2,5.965116279069767,2.372093023255814,0.20272904483430798,1,0,0,0,100000.0
-119.8,36.72,43.0,1286.0,360.0,972.0,345.0,0.9513,1,3.727536231884058,2.8173913043478263,0.27993779160186627,1,0,0,0,50400.0
-119.39,36.54,30.0,1408.0,326.0,1184.0,324.0,1.7165,2,4.345679012345679,3.654320987654321,0.2315340909090909,1,0,0,0,59100.0
-118.62,34.22,34.0,2633.0,471.0,1313.0,428.0,4.0909,3,6.151869158878505,3.067757009345794,0.1788834029624003,0,0,0,0,232900.0
-121.99,37.77,14.0,8213.0,1364.0,3283.0,1286.0,5.1755,4,6.38646967340591,2.552877138413686,0.1660781687568489,0,0,0,0,294800.0
-118.22,33.93,39.0,1921.0,483.0,2286.0,470.0,3.0167,3,4.087234042553192,4.863829787234042,0.2514315460697553,0,0,0,0,130000.0
-118.1,34.07,33.0,3437.0,1081.0,3817.0,1042.0,2.25,2,3.298464491362764,3.663147792706334,0.31451847541460576,0,0,0,0,203700.0
-121.97,37.87,4.0,1029.0,126.0,416.0,122.0,13.4883,5,8.434426229508198,3.4098360655737703,0.12244897959183673,1,0,0,0,500001.0
-122.08,37.92,26.0,1733.0,265.0,796.0,274.0,6.195,5,6.324817518248175,2.9051094890510947,0.1529140219272937,0,0,1,0,264900.0
-118.11,33.92,32.0,1016.0,190.0,729.0,177.0,4.3,3,5.740112994350283,4.11864406779661,0.18700787401574803,0,0,0,0,151300.0
-122.08,37.84,17.0,1320.0,159.0,1722.0,141.0,11.7064,5,9.361702127659575,12.212765957446809,0.12045454545454545,0,0,1,0,500001.0
-117.74,34.06,48.0,2438.0,599.0,1508.0,548.0,2.8983,2,4.4489051094890515,2.7518248175182483,0.2456931911402789,1,0,0,0,129200.0
-122.25,37.86,52.0,1709.0,318.0,719.0,295.0,5.0463,4,5.793220338983051,2.4372881355932203,0.1860737273259216,0,0,1,0,456300.0
-118.55,34.19,31.0,1856.0,370.0,990.0,360.0,4.3654,3,5.155555555555556,2.75,0.19935344827586207,0,0,0,0,223800.0
-117.02,32.72,36.0,2030.0,369.0,1142.0,357.0,3.7763,3,5.686274509803922,3.1988795518207285,0.18177339901477832,0,0,0,1,126900.0
-117.93,33.85,25.0,1026.0,288.0,1646.0,283.0,4.2019,3,3.625441696113074,5.81625441696113,0.2807017543859649,0,0,0,0,163900.0
-118.21,34.07,31.0,1077.0,300.0,1198.0,274.0,2.1333,2,3.9306569343065694,4.372262773722627,0.2785515320334262,0,0,0,0,160200.0
-121.88,38.01,9.0,5329.0,1284.0,2827.0,1202.0,2.7374,2,4.433444259567388,2.3519134775374377,0.24094576843685495,1,0,0,0,150000.0
-117.17,32.71,39.0,311.0,181.0,206.0,113.0,0.7685,1,2.752212389380531,1.823008849557522,0.5819935691318328,0,0,0,1,187500.0
-118.44,34.02,32.0,2242.0,490.0,921.0,461.0,4.0429,3,4.863340563991323,1.997830802603037,0.21855486173059768,0,0,0,0,500001.0
-119.66,37.39,10.0,2106.0,410.0,1003.0,397.0,2.7813,2,5.30478589420655,2.526448362720403,0.19468186134852802,1,0,0,0,124100.0
-119.76,34.44,28.0,1985.0,582.0,1092.0,548.0,2.4701,2,3.622262773722628,1.9927007299270072,0.2931989924433249,0,0,0,1,290900.0
-117.31,34.1,28.0,2899.0,755.0,2406.0,655.0,1.5208,2,4.425954198473282,3.6732824427480915,0.26043463263194205,1,0,0,0,69500.0
-117.48,34.08,17.0,1834.0,390.0,1253.0,357.0,3.1028,3,5.137254901960785,3.5098039215686274,0.21264994547437296,1,0,0,0,106400.0
-118.35,34.01,33.0,3246.0,601.0,1585.0,603.0,3.6629,3,5.383084577114428,2.628524046434494,0.185150955021565,0,0,0,0,353200.0
-118.55,34.24,21.0,5751.0,1082.0,2230.0,1016.0,4.3458,3,5.660433070866142,2.1948818897637796,0.1881411928360285,0,0,0,0,407500.0
-118.38,33.85,31.0,3533.0,729.0,1647.0,679.0,5.5843,4,5.203240058910162,2.425625920471281,0.20634022077554487,0,0,0,0,384600.0
-117.1,32.75,11.0,1976.0,548.0,1528.0,512.0,1.4886,1,3.859375,2.984375,0.2773279352226721,0,0,0,1,89800.0
-120.92,37.59,26.0,1705.0,279.0,642.0,236.0,2.6591,2,7.22457627118644,2.7203389830508473,0.16363636363636364,1,0,0,0,180500.0
-119.7,36.83,23.0,3532.0,756.0,1885.0,758.0,2.5904,2,4.6596306068601585,2.4868073878627968,0.21404303510758776,1,0,0,0,71400.0
-118.32,34.16,49.0,1074.0,170.0,403.0,208.0,6.2547,5,5.163461538461538,1.9375,0.15828677839851024,0,0,0,0,366700.0
-122.22,37.48,34.0,1541.0,584.0,1564.0,558.0,2.56,2,2.761648745519713,2.802867383512545,0.3789746917585983,0,0,0,1,250000.0
-122.27,37.9,52.0,1803.0,240.0,572.0,236.0,6.174,5,7.639830508474576,2.4237288135593222,0.13311148086522462,0,0,1,0,358800.0
-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,2.875,2,4.520725388601036,2.961139896373057,0.2343839541547278,0,0,1,0,143800.0
-118.22,34.14,50.0,3657.0,708.0,1725.0,644.0,5.5456,4,5.678571428571429,2.6785714285714284,0.19360131255127153,0,0,0,0,258100.0
-121.09,40.3,15.0,1717.0,336.0,501.0,206.0,3.6477,3,8.33495145631068,2.4320388349514563,0.1956901572510192,1,0,0,0,113400.0
-119.67,34.43,39.0,1467.0,381.0,1404.0,374.0,2.3681,2,3.9224598930481283,3.7540106951871657,0.25971370143149286,0,0,0,0,241400.0
-120.97,37.84,28.0,2368.0,430.0,1231.0,403.0,2.883,2,5.875930521091812,3.054590570719603,0.18158783783783783,1,0,0,0,141900.0
-122.38,37.73,20.0,120.0,27.0,55.0,19.0,2.625,2,6.315789473684211,2.8947368421052633,0.225,0,0,1,0,187500.0
-118.18,34.17,43.0,4269.0,591.0,1467.0,582.0,9.0702,5,7.335051546391752,2.520618556701031,0.13843991567111735,0,0,0,0,500001.0
-119.67,36.74,19.0,2788.0,614.0,1365.0,525.0,2.7813,2,5.310476190476191,2.6,0.22022955523672882,1,0,0,0,120300.0
-119.78,38.69,17.0,1364.0,282.0,338.0,152.0,2.45,2,8.973684210526315,2.223684210526316,0.20674486803519063,1,0,0,0,117600.0
-121.52,38.5,19.0,4900.0,805.0,2519.0,855.0,4.8497,4,5.730994152046784,2.9461988304093567,0.16428571428571428,1,0,0,0,184400.0
-123.23,39.33,20.0,804.0,121.0,448.0,140.0,3.9632,3,5.742857142857143,3.2,0.15049751243781095,0,0,0,0,147100.0
-118.9,34.41,35.0,4431.0,739.0,2304.0,720.0,4.2599,3,6.154166666666667,3.2,0.1667795080117355,0,0,0,0,209100.0
-122.19,37.77,52.0,2170.0,428.0,1086.0,425.0,3.3715,3,5.105882352941176,2.5552941176470587,0.19723502304147467,0,0,1,0,143900.0
-117.31,33.16,17.0,1704.0,263.0,781.0,281.0,5.6605,4,6.064056939501779,2.7793594306049823,0.15434272300469484,0,0,0,1,224400.0
-117.06,33.03,23.0,2023.0,309.0,678.0,340.0,7.0913,5,5.95,1.9941176470588236,0.15274345032130499,0,0,0,0,265400.0
-117.13,32.58,27.0,2511.0,615.0,1427.0,576.0,3.1645,3,4.359375,2.4774305555555554,0.24492234169653523,0,0,0,1,156000.0
-118.06,33.72,22.0,4311.0,531.0,1426.0,533.0,9.8177,5,8.088180112570356,2.675422138836773,0.12317327766179541,0,0,0,1,500001.0
-118.46,34.2,22.0,4855.0,1350.0,2519.0,1258.0,3.0893,3,3.859300476947536,2.0023847376788555,0.2780638516992791,0,0,0,0,205600.0
-119.03,35.4,35.0,2608.0,620.0,1566.0,583.0,2.1818,2,4.473413379073756,2.686106346483705,0.23773006134969324,1,0,0,0,63500.0
-121.45,38.54,41.0,1278.0,308.0,839.0,280.0,1.4702,1,4.564285714285714,2.9964285714285714,0.24100156494522693,1,0,0,0,58300.0
-117.13,33.13,17.0,3164.0,652.0,1123.0,699.0,2.082,2,4.526466380543634,1.6065808297567954,0.20606826801517067,0,0,0,0,80000.0
-118.29,33.92,34.0,1374.0,240.0,906.0,248.0,5.3292,4,5.540322580645161,3.653225806451613,0.17467248908296942,0,0,0,0,155500.0
-117.34,33.15,17.0,4505.0,1140.0,2111.0,1062.0,3.3536,3,4.2419962335216574,1.987758945386064,0.25305216426193117,0,0,0,1,283300.0
-121.44,38.62,37.0,1607.0,385.0,972.0,354.0,1.9107,2,4.53954802259887,2.7457627118644066,0.23957685127566894,1,0,0,0,64700.0
-115.58,32.78,5.0,2494.0,414.0,1416.0,421.0,5.7843,4,5.923990498812351,3.3634204275534443,0.16599839615076184,1,0,0,0,110100.0
-118.3,34.05,31.0,1744.0,720.0,2034.0,633.0,2.2684,2,2.755134281200632,3.213270142180095,0.41284403669724773,0,0,0,0,193800.0
-122.0,37.06,20.0,2403.0,376.0,1149.0,369.0,6.0621,5,6.512195121951219,3.113821138211382,0.15647107781939243,0,0,0,1,304400.0
-121.68,37.98,19.0,3388.0,599.0,1707.0,575.0,3.6411,3,5.892173913043478,2.968695652173913,0.17680047225501772,1,0,0,0,162800.0
-122.52,37.9,16.0,1704.0,402.0,689.0,348.0,4.4239,3,4.896551724137931,1.9798850574712643,0.23591549295774647,0,0,1,0,267100.0
-118.38,33.81,39.0,2400.0,373.0,877.0,372.0,5.7361,4,6.451612903225806,2.35752688172043,0.15541666666666668,0,0,0,1,500001.0
-118.51,34.23,27.0,4580.0,918.0,2252.0,850.0,4.7926,4,5.3882352941176475,2.6494117647058824,0.2004366812227074,0,0,0,0,454400.0
-118.37,33.98,39.0,303.0,69.0,131.0,73.0,4.3438,3,4.1506849315068495,1.7945205479452055,0.22772277227722773,0,0,0,0,331800.0
-118.08,33.89,35.0,1071.0,290.0,1412.0,274.0,3.1917,3,3.908759124087591,5.153284671532846,0.2707749766573296,0,0,0,0,114900.0
-121.47,38.5,17.0,1895.0,424.0,620.0,417.0,1.7188,2,4.5443645083932855,1.486810551558753,0.2237467018469657,1,0,0,0,137500.0
-118.18,34.04,44.0,1079.0,275.0,1249.0,249.0,3.0417,3,4.333333333333333,5.016064257028113,0.2548656163113994,0,0,0,0,141700.0
-119.42,36.35,20.0,1469.0,303.0,1031.0,259.0,1.6645,2,5.671814671814672,3.9806949806949805,0.20626276378488767,1,0,0,0,48000.0
-118.35,34.04,45.0,1579.0,357.0,713.0,335.0,2.1711,2,4.713432835820895,2.1283582089552238,0.22609246358454718,0,0,0,0,179200.0
-118.03,33.82,17.0,2178.0,477.0,1077.0,457.0,3.6815,3,4.765864332603939,2.3566739606126914,0.2190082644628099,0,0,0,0,245300.0
-122.2,37.96,9.0,6306.0,962.0,2581.0,911.0,6.7741,5,6.922063666300768,2.8331503841931944,0.15255312400888044,0,0,1,0,310700.0
-117.91,33.63,20.0,3442.0,1526.0,1427.0,977.0,3.1985,3,3.5230296827021492,1.4605936540429887,0.44334689134224287,0,0,0,0,106300.0
-119.75,34.45,26.0,3578.0,677.0,1504.0,618.0,4.1375,3,5.789644012944984,2.4336569579288025,0.18921185019564002,0,0,0,1,395000.0
-119.72,34.42,52.0,1759.0,387.0,980.0,402.0,4.0125,3,4.375621890547263,2.4378109452736316,0.22001137009664581,0,0,0,1,261000.0
-118.37,33.87,18.0,2516.0,485.0,1128.0,433.0,5.0114,4,5.810623556581986,2.605080831408776,0.19276629570747217,0,0,0,0,338600.0
-119.19,34.2,36.0,1293.0,312.0,1128.0,335.0,2.1542,2,3.8597014925373134,3.3671641791044777,0.24129930394431554,0,0,0,1,253900.0
-117.02,34.89,29.0,3111.0,661.0,1530.0,608.0,2.8281,2,5.1167763157894735,2.5164473684210527,0.21247187399549983,1,0,0,0,69300.0
-118.14,33.87,44.0,1661.0,315.0,985.0,319.0,4.3942,3,5.206896551724138,3.0877742946708464,0.1896447922937989,0,0,0,0,219500.0
-118.48,34.25,35.0,1442.0,276.0,795.0,268.0,4.9688,4,5.380597014925373,2.966417910447761,0.1914008321775312,0,0,0,0,216900.0
-116.43,33.78,17.0,4293.0,712.0,1091.0,464.0,6.1437,5,9.252155172413794,2.351293103448276,0.16585138597717214,1,0,0,0,232100.0
-118.44,34.2,35.0,1717.0,478.0,1628.0,495.0,2.5197,2,3.4686868686868686,3.2888888888888888,0.2783925451368666,0,0,0,0,225600.0
-118.17,33.83,45.0,2019.0,363.0,880.0,339.0,4.1023,3,5.95575221238938,2.5958702064896757,0.17979197622585438,0,0,0,1,217300.0
-117.87,33.76,37.0,4943.0,851.0,2164.0,788.0,4.1071,3,6.272842639593908,2.746192893401015,0.17216265425854743,0,0,0,0,311300.0
-118.35,34.06,48.0,1354.0,279.0,716.0,309.0,3.7167,3,4.381877022653722,2.3171521035598706,0.20605612998522896,0,0,0,0,385000.0
-118.23,34.65,17.0,1827.0,348.0,766.0,335.0,3.5673,3,5.453731343283582,2.2865671641791043,0.19047619047619047,1,0,0,0,136300.0
-122.64,38.95,28.0,1503.0,370.0,522.0,268.0,1.2029,1,5.608208955223881,1.9477611940298507,0.24617431803060547,1,0,0,0,68900.0
-118.03,34.08,37.0,775.0,179.0,726.0,183.0,3.25,3,4.2349726775956285,3.9672131147540983,0.23096774193548386,1,0,0,0,159200.0
-117.88,34.01,16.0,6756.0,1332.0,4429.0,1299.0,4.7589,4,5.200923787528868,3.409545804464973,0.19715808170515098,0,0,0,0,178200.0
-118.44,34.0,44.0,1462.0,338.0,821.0,341.0,2.599,2,4.287390029325513,2.407624633431085,0.23119015047879618,0,0,0,0,362200.0
-122.46,37.88,35.0,2492.0,409.0,812.0,373.0,8.8386,5,6.680965147453083,2.1769436997319036,0.16412520064205458,0,0,1,0,500001.0
-118.07,34.09,33.0,2178.0,445.0,1153.0,400.0,3.6083,3,5.445,2.8825,0.20431588613406795,0,0,0,0,212000.0
-118.4,34.13,32.0,8262.0,1156.0,2712.0,1125.0,10.5575,5,7.344,2.4106666666666667,0.13991769547325103,0,0,0,0,500001.0
-118.86,34.2,32.0,2399.0,384.0,1199.0,390.0,4.125,3,6.151282051282052,3.0743589743589745,0.16006669445602334,0,0,0,0,264600.0
-119.7,34.41,52.0,1526.0,458.0,1633.0,449.0,2.2069,2,3.398663697104677,3.636971046770601,0.30013106159895153,0,0,0,1,226500.0
-122.1,37.71,27.0,6740.0,1073.0,2723.0,1035.0,5.2131,4,6.51207729468599,2.6309178743961352,0.1591988130563798,0,0,1,0,252500.0
-118.09,33.9,37.0,1147.0,258.0,742.0,242.0,4.0461,3,4.739669421487603,3.0661157024793386,0.22493461203138623,0,0,0,0,153500.0
-122.07,37.66,21.0,5031.0,1168.0,2461.0,1042.0,3.875,3,4.828214971209213,2.3618042226487526,0.2321606042536275,0,0,1,0,179300.0
-120.62,37.36,15.0,3455.0,729.0,2014.0,659.0,3.2656,3,5.242792109256449,3.056145675265554,0.21099855282199712,1,0,0,0,83500.0
-118.12,34.19,52.0,2405.0,299.0,970.0,319.0,8.7835,5,7.539184952978056,3.040752351097179,0.12432432432432433,1,0,0,0,444100.0
-118.27,34.25,39.0,699.0,150.0,358.0,143.0,4.4375,3,4.888111888111888,2.5034965034965033,0.2145922746781116,0,0,0,0,195800.0
-121.27,37.94,38.0,512.0,133.0,676.0,124.0,1.7386,2,4.129032258064516,5.451612903225806,0.259765625,1,0,0,0,52000.0
-122.03,37.38,21.0,2667.0,798.0,1433.0,727.0,3.8732,3,3.668500687757909,1.9711141678129298,0.2992125984251969,0,0,0,0,252400.0
-118.47,34.24,19.0,2405.0,661.0,1855.0,621.0,2.3111,2,3.8727858293075683,2.9871175523349436,0.27484407484407486,0,0,0,0,255400.0
-117.36,33.2,19.0,1926.0,557.0,1190.0,483.0,1.3269,1,3.987577639751553,2.463768115942029,0.28920041536863966,0,0,0,1,166100.0
-117.07,32.57,14.0,1527.0,357.0,1224.0,363.0,2.7361,2,4.206611570247934,3.371900826446281,0.2337917485265226,0,0,0,1,93600.0
-121.4,38.71,15.0,4680.0,758.0,2626.0,729.0,3.8355,3,6.419753086419753,3.6021947873799727,0.16196581196581197,1,0,0,0,107000.0
-117.39,34.09,10.0,5736.0,945.0,3528.0,932.0,4.3958,3,6.15450643776824,3.7854077253218885,0.1647489539748954,1,0,0,0,130700.0
-122.47,37.78,51.0,1485.0,386.0,880.0,385.0,2.7431,2,3.857142857142857,2.2857142857142856,0.25993265993265996,0,0,1,0,307100.0
-118.28,33.98,19.0,883.0,313.0,726.0,277.0,0.9809,1,3.187725631768953,2.6209386281588447,0.35447338618346547,0,0,0,0,121400.0
-122.23,37.46,33.0,2643.0,464.0,1015.0,427.0,4.2232,3,6.1896955503512885,2.377049180327869,0.1755580779417329,0,0,0,1,363700.0
-118.26,33.79,42.0,1162.0,264.0,1044.0,241.0,3.5488,3,4.821576763485477,4.331950207468879,0.22719449225473323,0,0,0,0,205600.0
-119.26,35.87,24.0,1590.0,390.0,1686.0,372.0,1.6469,2,4.274193548387097,4.532258064516129,0.24528301886792453,1,0,0,0,47600.0
-121.96,37.54,14.0,5106.0,1207.0,2738.0,1108.0,3.9909,3,4.608303249097473,2.4711191335740073,0.236388562475519,0,0,0,0,236000.0
-120.85,37.49,39.0,2840.0,733.0,2606.0,737.0,1.9429,2,3.8534599728629577,3.5359565807327002,0.25809859154929576,1,0,0,0,76400.0
-121.84,37.24,24.0,7991.0,1286.0,4017.0,1213.0,5.4741,4,6.587798845836768,3.3116240725474033,0.1609310474283569,0,0,0,0,238800.0
-117.94,33.78,40.0,299.0,68.0,163.0,70.0,3.0125,3,4.271428571428571,2.3285714285714287,0.22742474916387959,0,0,0,0,166100.0
-120.43,38.25,13.0,763.0,161.0,311.0,125.0,2.4583,2,6.104,2.488,0.21100917431192662,1,0,0,0,112500.0
-118.03,34.13,33.0,2352.0,373.0,995.0,359.0,4.9583,4,6.5515320334261835,2.7715877437325904,0.15858843537414966,1,0,0,0,445700.0
-118.14,33.97,29.0,1846.0,530.0,2576.0,528.0,2.63,2,3.496212121212121,4.878787878787879,0.28710725893824485,0,0,0,0,156000.0
-122.27,37.52,35.0,1051.0,259.0,517.0,234.0,3.7,3,4.4914529914529915,2.2094017094017095,0.24643196955280686,0,0,0,1,339700.0
-122.62,38.92,13.0,520.0,115.0,249.0,109.0,1.8417,2,4.770642201834862,2.2844036697247705,0.22115384615384615,1,0,0,0,84700.0
-118.33,34.05,46.0,3015.0,795.0,2300.0,725.0,2.0706,2,4.158620689655172,3.1724137931034484,0.263681592039801,0,0,0,0,268500.0
-118.44,34.25,35.0,1583.0,324.0,1481.0,351.0,3.7,3,4.50997150997151,4.219373219373219,0.20467466835123183,0,0,0,0,176000.0
